star_score,reviews
4,진짜 좋은 맛이었던 거 같다
4,한우불고기 그런대로 괜찮다
4,정말 먹을만했었던거 같아요
3,먹을만한 것 같네요
3,그런대로 맛있었던 편이네요
4,딱 가격대에 걸맞는 수준의 맛이에요 그 이상도 이하도 아님
3,해물스파게티 좋았던 것 같구요
3,진짜 가볼만했엇음
3,괜찮았던 편이에요
3,닭백숙
4,빠가 참게
3,예전에 괜찮았었는데 지금은 맛있다는 느낌보다 음식에 성의가 없고 지저분하다는 느낌이 들길래 왜그럴까 싶었더니 본점운영을 조선족 며느리가 주방부터 모든것을 맡아서 하고있다 일단은 동네주민은 여기 절대로 안감
5,부모님이오리 누룽지백숙이 드시고싶어 가족이갔는데 불친절에 갈려고하던인원보다 저희가 한명이 추가돼는데 주인 사장님 인상을 쓰시고 오리가 찌져지지안아 집게좀달라고 하니 푹 끓인 것라 필요없다고 하면 주지도 안고 반찬은 완전 먹을것도없고 물려서 먹을수도 없었습니다
5,별 개가 아깝지 않은 숨은 맛집입니다 꼭 가보세요
5,비빔국수를 좋아하는편은아닌데 이집국수먹고반했습니다 보통비빔국수는 소면을 사용하지만 망향비빔국수면은 중면을사용하기때문에 식감도좋고 유명한값을하더라구요 양념이 생각보다 매운데 저는 매운음식을잘먹기때문에 아주맛있게먹었습니다  그리고 저렴한가격 원이라서 부담없이 즐길수있는 음식이라생각해요 맛집입니다
1,맛은 둘째치고 동네이웃은 무조건 우선순위 서빙해주는거에 한번 냉면 마다 사리양이 달라서 두번 만두는 먹던중에 개 안 삶아져서 이야기 했더니 아마 그럴거예요는 반응에 세번 계산할때 이야기 하니 나는 봉사하는 사람이니 이야기 하지 마세요라고 반응해 네번 네번 놀란집 여기저기 서비스로 인해 원성이 대단했어요 저는 맛이 좋아도 알고는 안갈것 같아서 공유합니다 휴일 기분 다 망치고 왔네요
5,가성비갑을 찾는다면 여기 저렴해서 별 생각없었는데 정말 깜짝놀랐어요 스파게티는 정말 생각도 못 했는데 체다치즈돈까스도 맛나지만 전 소담돈까스 추천이요 느끼하지않았지만 혹여나느끼하다 느끼신다면 라면 시켜드셔보세요
4,지인의 소개로 찾아가봤었던 소담돈까스 가격대비 양도 푸짐하고 맛도 기본은 해서 맛있게 먹고왔네요 그리고 스파게티가 같이 나와서 좋았어요 연천 전곡 가게되면 또 가보고 싶네요
4,소담돈까스 폭풍검색으로 찾았는데 그만큼의 가치가 있던 집 가격은 저렴하지만 맛과 비주얼은 전혀 저렴하지는않음  식감도 좋고 소스도 맛있고 거기에 라면도 같이 파는데 같이 먹으면 완전 조화 굿
3,괜찮구요
3,훌륭하던데
3,훌륭한 편이네요
3,좋았었어요
3,추천할만했음
2,만족했던거 같아요
3,좋았던 편이네요
3,먹을만했었던거 같아요
3,가볼만햇던거 같아요
3,입맛에 맞았어요
3,먹고싶을만했구요
3,괜찮았던 편이에요
3,먹고싶었어요
2,좋은 맛이었던 거 같다
3,만족했습니다
3,깔끔했음
4,갈만했었다
2,가볼만했던거 같네요
3,좋았던 것 같아요
2,입맛에 맞았어요
4,연천맛집으로 소문난 명신반점 개인적으로는 식사류보다는 탕수육이 맛있었던집 옛날탕수육의 맛을 고스란히 간직하고 있었다 물론 식사류도 나쁘지는 않다 아마 연천지역을 다시 간다면 또 갈 것같은 집
2,맛있는 편이에요 짜장 짬뽕 둘 다 괜찮습니다
2,맛 괜찮아요 볶음밥이 괜찮았습니다
3,년 전통이라고 기대해서 갔는데 만족했습니다 추천합니다
2,점심시간이훨씬지났는데도 사람들이 많아서 역시 맛집
2,몸보신 잘 하고 왔습니다 백숙 종류가 여러가지라 좋았어요
2,진짜 시골 밥상같아요  부모님이랑 같이 갔는데 만족하셨음
2,아이들 놀이방이 있어 편하게 먹었네요 음식 맛은 물론 좋았어요
3,담백하니 자꾸 생각나는 국물입니다 면발도 쫀쫀하니 괜찮았네요
3,시원하고 좋아요 사이드 메뉴도 맛있어요
2,저는 동치미 국수 먹었는데 국물이 진짜 시원했어요 또 먹고 싶네요
2,일단 가격이 부담 없어서 좋아요 먹는데 사람들이 계속 들어왔네요 맛은 시원하니 좋았습니다
2,고등어 요리를 잘 해주셔서  기름기 쏙 빠져서 담백하네요 
2,비빔국수 대박가격도 저렴하고 맛도 진짜 좋습니다
2,누룽지가 들어가있어 든든했습니다
5,너무 맛있게 잘먹었습니다
1,가격 비싸고 말도 안되는 양을 주던데여기보다 적게 주는집 없을듯 두명에서 한마리 먹어도 간에 기별도 안감오리부위 다잘르고나서 전부 합처봐도삼겹살 덩어리 나올래나근데 가격이 만원
2,예전만큼 맛잇진않네 바지락에서 모래도씹히구
2,손두부 제육은 술안주 스타일의 제육볶음 간이 좀 쎄다는 느낌을 받았어요
3,우렁이 쌈밥이 원인데요 인 이상부터 주문이 가능해요
2,너무너무 맛있어요 가격도 저렴하구요 또 가고 싶어요
3,연천에서 비빔국수로 젤 유명한 맛집이에요 중면이라 적당히 식감도 있으면서 포만감이 들어 좋았어요 양념은 매우면서도 달달한 맛이 나서 계속 먹게 되더라구요 비빔국수만 먹기에 심심할땐 왕만두도 같이 주문해서 드셔보세요 비빔국수랑 같이 먹기에 안성맞춤이에요
3,우렁이가 많이 나오는 지역이라 그런지 신선하네요
5,맛 있는 재료바지락 꽃게 새우 북어 등는 다 넣어 괜찮은 맛집이다 단점으로는 간이 너무 짜다 난 물 부어 먹는다
3,민물내도 안나고 재료 본연의 맛이 느껴지는 매운탕집이에요 
3,기본적인 밑반찬도 정말 좋아요 맛있었어요
5,양도 많고 국물 야채 수제비가 무한 리필이라 배불리 먹고 올 수 있던 집이에요
3,회냉면이랑 보쌈 머금요 식사도 마싯음 순두부찌개가 의외로 제일 마싰었음
3,오리와 고양이 새 등등 여러 동물들과 함께 노니까 재밋고 할머니댁에 온기분이에요  맛있어요 
3,굴보쌈은 계절메뉴라서  시그니쳐인 마늘보쌈 먹었어요 소짜치곤 양이 꽤많고 비리지도않고 맛있어요
3,사장님꼐서 직접 오리를 구워주시고 기름기가 빠져 담백한 맛이에요
3,숲속에 자연과 함께 어우러져있어서 분위기도 좋고 메뉴는 오리장작구이 한 개뿐
3,얼큰하면서 깔끔한 맛이 일품이네요
3,맛있는 국수  하지만 매운걸 잘 못먹는난 매일 남김
5,사장님 인심도 넉넉하시고 맛도 너무 맛있음
3,맛있는 편이에요
3,아기국수 훌륭했음
3,좋았던거 같다
5,싱싱한 자연산참게로 만든 매운탕이라 국물도 얼큰하니 시원함
3,마늘보쌈 먹을만했음
3,해물손칼국수 아주 맛있는 편이에요
4,좋았던 편이네요
5,전골은 확실히 겨울에 생각나요 담백하고 고소하고 따뜻한 요리
5,음식은 역시 정성 담긴 손맛인듯 두부전골 푸짐하고 알차고 국물이 시원했어요
4,직접 만드는 손두부를 가장 잘 맛볼 수 있는 요리는 간장두부 재래식 간장과 함께 꿀맛
5,장삼동동주 많이 마시지 마세요 자리에서 일어나질 못함 두부랑 궁합이 최고거든요
4,잊혀지지 않는 맛집이에요
3,추천할만했음
3,메기매운탕 꽤 맘에 들었구요
4,여러모로 좋다
4,식감이 딱 제가 좋아하는 스타일
4,곱빼기 아주 먹을만했음
3,진짜 입맛에 맞았었던 편이에요
3,맛있는 편이에용
3,아주 좋은 맛이었어요
3,빠가매운탕 깔끔했어요
4,정말 맛있다는데요
3,오랜만에 해장국 마이따
5,잡어매운탕이끝내줍니다 쏘가리회가궁금했지만 아무래도 매운탕이더끌렸기때문에 먹게 되었는데 나중에밥까지비벼먹고 왔네요
3,그럭저럭 가볼만했엇어요
3,김치만두 추천해요
3,빠가매운탕 추천할만햇던 것 같다
3,여러모로 만족했엇음
3,빠가매운탕 좋은거 같아요
3,대체로 맘에 드는 편이네요
4,일때문에 연천에 갔다가 우연히 알게된 손두부집 반찬이랑 손두부 나오는거 보고 완전 깜놀 알고보니 맛집이라는
3,대체로 깔끔하네요
3,진짜 훌륭한 것 같아요
4,갈만하던데
3,사장님이 친절하셔서 더 맛있게 느껴져요
3,속쓰려 죽겠당
3,진짜 먹을만 했던 것 같다
3,어딜가나 여기만한 곳이 없네요
3,친구들과 자주가는 단골맛집
3,한 번 정도는 가볼만 합니다
4,괜춘하다능
3,진짜 맛있었던 편이에요
3,괜찮아요
3,맘에 들어요
3,송어
3,떡볶이
4,맛있는게 많은 부페집 과식 주의
5,잘 먹었습니다
5,세상 맛집이네요 옆에있는 리틀호주 커피도 맛있어요
1,전반적으로 음식이 간도 안되어있어서 거의 남겼네요 볶음밥은 맨밥이고 새우도 덜익었고 짬뽕도 심심하고 탕수육도 튀김자체에 간도 안되있고 이런곳이 맛집이라고 올라온게 식신으로 간곳중 최악입니다
3,양수리에 다양한 카페가 있지만 여기를 좋아하는 이유는 아름다운 어마어마하게 넓은 잔디밭과 정원 숲 있어서 입장료가 있는데 음료가 포함되어 있어서 비싸다는 느낌은 없었음 쑥슈페너 먹었는데 달콤 쌉싸름하고 부드럽고 맛있었음
3,맛은 보통인 선지 해장국
3,롤롤롤
2,왜 명물
5,밑반찬도 깔끔하고 친절하네요
3,누룽지 백숙이 맛 좋고 경치도 구경할만해서 벌써 번 방문한 곳 야외 자리에 앉아 물소리 들으며 백숙에 막걸리 한잔하면 최고입니다 닭 누룽지 백숙이 먹었던 메뉴 중 단연 최고
3,짬뽕 탕슉 맛잇음
5,사장님이 너무 친절하시고 맛도 좋아요 진짜 메밀맛에 반했습니다 서종면메 숨겨진 맛집중 하나입니다
5,멕시칸 음식은 먹어도 먹어도 맛있어요
1,리뷰보고 선택한곳  보양은 드시지마세요 실망실망
3,양평 스벅 생기고 사람 조금 줄었다 들었는데 그나마 견딜만
3,백반기행에 나오고 나서 가기 힘들어진 동네 백반 맛집 육천 원에 이 정도 되는 첩 가정식을 먹을 수 있는 곳은 어디에도 없는듯하다 반찬 하나하나 정갈하고 건강하다 반찬이 매일 바뀌고 공깃밥도 정말 인심 좋게 주신다
3,양평 찐맛집 양평 가면 무조건 먹어야 합니다 다른 부재료 없이 떡과 국물만 가득한데요 고추장 맛이 많이 나는데 신기하게 텁텁하지 않으면서 단맛이 그윽하게 느껴지는 국물 맛이 좋아 무조건 계란은 추가해 줘야 합니다 떡을 안 잘라서 보기도 맛있어 보이고 식감이 더 살아있는 것 같습니다
4,풍광 하나 믿고감
4,한우 파는 곳 가면 먹으면서도 금액이 생각나서 주문할 때 아끼게 되는데 여기는 걱정 없이 막 시킬 수 있어요 고기도 정말 싱싱하고 가마솥 뚜껑 밑 부분에는 채소를 둬서 고기에서 나오는 기름으로 익히는데 진짜 맛나요 마지막엔 먹은 볶음밥도 모양을 귀엽게 만들어주셔서 인증샷을 안 찍을 수 없었어요 
1,갈비는 짜고 밑반찬은 게장 말고는 형편없고 국수는 인분 이상 시켜야 되고 리뷰 보고 갔다가 돈만 날리고온 느낌
3,진짜 저렴하고 송어회 맛있는집
3,호텔앞에 한우가 맛있는 집
4, 방문 편육 완자 
4,주말에 가족들이랑 외식하러 간곳 명이 가서 패밀리 세트를 시켰다 식전빵이랑 음료가 먼저 나오고 샐러드 피자스파게티 스테이크순으로 나온다 피자는 두가지 종류를 시킬수 있고 스파게티는 세가지가 다 나온다 음료는 탄산음료랑 커피중 선택하면된다 음식이 전체적으로 맛있고 강이 보이는 풍경이 멋있다 가게가 잘 꾸며져 데이트 코스로도 좋을것 같다 주차장이 따로 있고 근처에 세미원이나 두물머리도 같이 구경하면 좋을듯 하다
3,곱창 좋아하시는분은 먹을만합니다
3,색다른 맛입니다
5,커피한잔 시켜놓고 맑은공기와 산위에 구름을 감상할수 있는 힐링공간이 많은 정원 카페입니다 다른 카페와 다르게 힐링할수 있는 공간이 많은곳으로 살랑거리는 바람를 맞으며 잠깐 졸수있는 아주 멋진 카페 문릿입니다
3,맛은 깔끔하니 괜찮았다 한적하니 분위기도 괜찮죠 근데 한정식라인 이라서 그런지 옆집이랑 가격대비 나오는 음식들이 
5,적극추천
3,만족했던 것 같아요 경치도 좋고 풍경이 예쁜 곳에서 정성들여 만든 케이크를 먹을 수 잇는 곳은 축복이 아닐까요
1,장점 커피와 빵 수준은 쏘쏘함  뷰만 좋음  단점  너무 불친절함  빵 남은거 셀프로 포장해야함  주차공간 너무 적음  그리고 직원인 사람이 옆에 하나로마트에 세워도 무료인지 유료인지 알지도 못하면서 거기다 세우라함  무료래서 믿고 세웠더니 주차비 나와서 이야기 했더니 계좌부르라고  미안하다는게 먼저 아닌가요 진짜 왜 브랜드 커피가는지 알거 같음  커피값이랑 빵 값 포함 원어치 팔아도 푸대접 받음  이런곳 처음임
1,대기번호표 주고 대기실에서 기다리라고 하도 성화길래 내쫓기듯 외부대기실로 나와보니 찜통 더위에 비닐천막으로 된 에너컨 없는 찜통 대기실 맛을 논하기 전에 고객을 대하는 기본 서비스정신부터 갖추시길
1,맛은 보통 서비스는 정말 인생 최악 주문은 인하나 인하나 양은 차이가 없고 자리잡고 음식 나오는데 시간 걸리는게 정상은 아님 늦는것에 대해 컴플레인 하면 반응 없음 인내심 최강 아니라면 오지말것
2,이영자가 다녀와서 유명해진 고깃집 테라스에서 고기 구워 먹을 수 있어서 좋은데 저희는 추워서 실내에서 먹었어요 돼지갈비를 먹었는데 카라멜 색소를 안 써서 그런지 색은 연했지만 간이 세지 않고 맛 좋았음 반찬들도 다 맛깔나고 날 좋을 때 또 가고 싶어요
1,정신없고 커피는저번달먹었을때랑은 전혀딴판 노맛 업주로 보이시는분은 분주한데도 일하는알바생들 쫒아다니며 잔소리하는걸 보니 짠함 빵은 여전히 맛있음
5,좋았던 식당이었어요 신랑이랑 저랑 맛나다고 먹었어요 간이 쌔지 않아 좋았고신선했습니다 불고기있는걸로시켰는데 기본으로 시켜도 될거같아요 아이둘이랑해서 갔는데 인분시켰는데 배터지게 먹었어요
