star_score,reviews
3,평양냉면이랑 만두국 이렇게 두개 주문해서 먹어봤어요 물냉면 육수가 엄청 맑은데 신기하게 고기 맛이 많이 나더라구요 그런데도 깔끔하면서 면이랑 잘 어울렸어요 면위의 수육도 담백해서 좋았네요
3,분위기도 좋고 맛도 있어서 유명한 레스토랑이죠 인 셋트로 주문했는데 파스타부터 메인요리까지 다 고를 수 있어서 맘에 들더라구요 브런치는 시간이 안되서 못먹었는데 다음엔 좀 일찍가서 브런치 먹어도 좋을 것 같았어요 음식 재료들도 하나같이 신선함을 주장하고 있어서 진짜 맛있게 먹었네요
3,가격대가 저렴하진 않아요 그래도 진짜 가성비가 뛰어나서 자주가는 맛집이에요 보통 코스로 먹는데 다른 곳에서는 접하지 못했던 특이한 스키다시들도 많고 회도 숙성이 잘되있어 씹는 맛이 정말 좋더라구요 또한 일식집에서 먹을 수 있는 부터까지 한 번에 접할 수 있다는게 마음에 들어요
3,해장국도 유명하지만 삼겹살도 유명한 집이더라구요 그래서 그런지 저는 해장국만 주문해서 먹었었는데 삼겹살 드시는 분들도 많이 계셨어요 보통 해장국 주문할때 내장 고기를 좋아해서 특으로 주문하는데 여기서는 따로 특으로 주문하지 않아도 건더기를 충분히 많이 주셔서 좋았어요
3,전 원래 이슬이를 좋아햇던터라 그냥 한잔만 먹아보자 햇는데 그자리서 세잔 마셧네요 그후로는 멀리살지만 가끔 들러 기네스한잔마시고 가요
3,크 팟타이 존맛임 다들 드세요
5,갈비 맛있었어요 
5,맛집 추천합니다 
3,아이들이랑 가서 먹었는데 좋아하더군요 저는 쌀국수 후루룩
5,입소문 날만 하네요 만족합니다
3,전국적으로 운영하고 있는 대게 전문 체인점이 판교에도 생겼다 분위기가 고급스러워서 어르신들 모시고 가기에 괜찮다
4,직장인이 점심먹으러가기에는 살짝 부담스런 가격인데 그만큼 맛은 있다 점심시간에는 사람들이 몰려 웨이팅도길고 음식도 늦게나오는편인데 사장님이 서비스로 주는 샐러드나 음료도 없는건 좀 아쉽
3,크림파스타가 맛있는 서판교 운중동에 있는 비스트로 은  세렌디피티의 애칭으로 뜻밖의 즐거움이란 의미를 갖고 있다고 합니다
3,다른곳에서 기네스 마셔봣는데 요기만큼충족이 안되더라구요 어제두 가고팟는데 꾹꾹 참고 잤네요
3,와 여기 당근케잌이 진짜대박 입에서 살살 녹구요 엄청 달지 않아서 더 좋아요
3,솔직히 여기는 안주보다 생맥주 관리 상태 최고입니다
3,정말 깔끔했던 거 같아요
5,서판교에 위치한 분위기 있는 레스토랑 크림파스타 먹을 만 해요
3,또 갈거 같아요
3,닭한마리칼국수 시키면 백숙부터 나와서 먹고 칼국수를 따로 넣는데 너무너무 맛있음 완전 속이 다 풀림
3,바쁜거같아요 손님이 많아서
5,서판교에 인기 있는 비스트로 크림파스타 좋아요
3,가족끼리 가서 닭한바리 칼국수 먹었어요 개는 약간매운맛 개는 안매운맛 근데 약간매운맛도 약간얼큰해서 맛있어요
3,옆에 생크림도 나오는데 생크림에 찍어먹으면 더더더 맛있어요 완전 촉촉하니 짱
4,가격대비 정말 최고  이정도 퀄리티면 사실 다른데가면 너무 비싸서 엄두도 안나는데 너무 만족합니다
3,기본찬도 정갈하고 우선 보리밥이 너무맛있어요 퍽퍽한 보리밥이아니라 매우 부드럽게 잘씹히네요
3,칠리새우에 맥주한잔하구싶네요
4,서판교에 위치 분위기 운치 있고 좋네요
4,이제껏 먹어봤던 스시중 손꼽을만 합니다 가격도 나쁘지않고 분위기도 좋아서 자주 올거같은곳
5,가족끼리 방문하기도 좋고 회식장소로도 좋다 층 모두 이용 가능
3,야경이 너무 아름답네요  분위기가 너무 좋아요  술이 술술 들어가요
3,비빕밥처럼 먹을수도 있게 볶아진채소도 같이나와요 청국장 넣어서 섞어먹으니 꿀맛
3,전체적으로 음식들이 구수하고 맛있네요 나중에 방귀걱정따윈그냥 먹고뀌는게 최선임
3,어떤날엔 친구들이랑 술마시러 오고 어떤날엔 술마시고 해장하러 옴 
3,그럭저럭 가볼만했던 것 같네요
3,너무 달지 않아서 더 맛있구요 커피랑 차에 너무 잘어울리더라구요
4,맛있고 가격도 적당  잘먹고 갑니당
3,추천할만했던거 같다
5,분당권에서 최고의 평양냉면 점심시간에 너무 대기가 긴게 흠 가게 앞 공영 주차장이 넘쳐서 옆에 주차장 하나 만드심
3,맛있기는 한데 서비스가 너무 아쉬워요 장사잘되니까 그런가봐요 시간 고기 먹을 수있어서 좋긴한데 옷에 냄새배요
3,야경 정말 최고  기분도 정말 좋아지고 오랜만에 힐링 
5,원두를 직접 수입하여 로스팅하는 커피 로스팅 전문회사 입구에는 로스팅 기계가 있어 매일 원두를 볶아낸다 커피 맛이 좋아 오픈한 지 얼마 안되지만 찾는 사람이 많다
5,별 기대 없었는데 정말 맛이네요  여기 강추 
5,맛있었어요 번창하세요
4,호수가있어서 있단 분위기는 만족하구 주차공간이 넉넉해서 좋아요 빵도 맛있구 전체적으로 만족했습니다
3,우리는 소금구이에 장어탕을 먹었는데 소금구이를 많이 먹고도 장어탕을 다 비웠다 맛은 보장합니다
3,깔끔한 편이었습니다
4,스테이크 괜찮아요
3,평범한 식단인데도 후식으로 챙겨주는 미숫가루 밥 한그릇에서 느껴지는 정
5,맛있는 커피 하우스
5,고기 너무 맛있었어요 
4,스시가 신선하고 정말 잘 요리 합니다 또 먹고싶었어요
5,커피 맛이 일품인 곳
3,먹고싶을만했어요 여기 파스타 좋아요 강추 합니다
3,날씨 좋을때 테라스에서 식사하면 정말 좋아요 테라스에 장식되어있는 꽃도 넘 예쁘궁
3,아주 괜찮은 편이에요
4,오며가며 볼때마 낯이 익다 싶었는데 방송에 많이 나왔던 집이더라구요
3,부추무침이 너무맛있어서 여자친구랑 몇번이나 리필을햇는데 친절하게 계속채워주셔서 엄청잘먹었어요 
4,껍데기 존맛 사랑 멜비빔밥 신박하고 맛잇음
4,고기성애자커플인데 여기 자주오고싶어요
3,스시쿤 정자동에 본점이 있고 판교에 새로 오픈 여기는 가성비가 아주 좋아요 맘에 들었었음
4,기본찬들 처음 나올때 적게 나옴 뭔가 맘 상하는데 양파며 쌈이며완전 푸짐 사장님 인심 진짜 최고세요 
5,모듬구이시켰는데 오겹살이 맛있어서 오겹살만시킬걸 후회후회 
4,비냉 물냉도 시켜서 고기랑 먹었어요
3,장어로 몸보신하고 싶다면 이집을 진짜 추천
5,직원들과 회식으로 긴자에 갔는데 음식맛도 괜찮고 친절하네요
5,개인적으로 맛봤던 바닷장어 요리 중 가장 맛있는듯 하다
5,커피 맛이 좋아요
3,스시 퀄러티가 아주 훌륭하고말고요
3,가격에 비해 커피맛은 그닥 가게 규모가 넓어서 대화 오래 나누고할때 답답함이 없어 좋긴해요
4,인 디너세트 메뉴로 배불리 잘먹고왔어요 파스타종류도 많은편이고 스테이크도 생각보다는 괜찮았네요
4,빈티지풍 인테리어가 참 맘에 드는집이에여 음식도 괜찮고요
5,명이 조용히 얘기하면서 먹기에 아주 좋았습니다
5,테이블 식당이라 외국 손님 모시고 가기도 부담없이 깔끔한 식당입니다
4,고기에서 윤기가 좌가르르르흐르는게 진짜 사랑합니당
4,백현동 카페거리에 사람이 많은 것도 아닌데 아임홈은 거의 항상 손님이 많은 것 같아요
3,평일엔 브레이크타임이 있으니 시간잘알아보고 가는걸 알려드리는바입니다 
3,짜장이랑 짬뽕먹고 집가서 물을 한동이먹은듯 왜이렇게 모때문에 물을 들이켰을까 흐음
4,점심때가서 런치코스로 저렴한가격으로 잘먹었습니다 낮보다 저녁에오면 분위기가 더좋을거같네요 
4,매일매일 이런소고기를 먹을수만있다면야  크으 행복하겠다 히히히히
5,고기 질이 진짜 최고인듯해여 가성비 정말 대박 여럿이가서 배불리 먹기 짱이에요
5,묵사발마싯마싯 명이나물도 마싯 고기도맛잇는데 반찬이 이렇게 맛있어도됨
5,제주도보다는 쪼금 덜 두껍긴한데 여기도 두툼하니 맛있음
4,가격대비 진짜 양도 많고 질도 좋고 육회를 서비스로 주시더라구요 놀랐슴돠
5,전 여기 관자 초절임 넘 좋음
5,고기는 언제어디서 먹어도 맛있지만 분위기까지 얹어져서 더더 맛잇게느껴진 
5,감베로니 먹고왔는뎅 재료가 신선해서 그른가 하나도 느끼하지않더라구요
5,대체적으로 음식이 짜지않구 맛납니다아 메뉴볼것도없이 그냥 식사주문함대구우
5,후식은 물냉면보다는 잔치국수가 훨씬 맛나여
5,인세트메뉴 가격대비 양도 푸짐하고 맛도 생각했던거보다 맛있어서 만족 예 
4,김치찌개가 진짜 예술
5,이가격에 반찬가짓수가 짱짱 가격대비 푸짐한 한끼해결이 가능
4,반찬들이 다 정갈하고 양도 딱 적당하니 깔끔했어요 근데 한가지 아쉬운게 게장이 기대에는 좀 못미치더라구요 판매도하시길래 엄청 기대했는데
4,기본찬도 깔끔하고 맛있고 고기도 엄청 두껍고 맛있음 멜젓최고
4,종업원들이 피곤한지 친절한서비스는 아니더라구요
5,가격대비 푸짐한 한 상 차로 이동하지 않는 한 가기 어려운 불편함이 있지만 근처 가실일 있을때 한끼하고 오심 괜찮을듯함 
4,볶음밥이랑 물만두는 그냥 그랬구요 짬뽕이랑 짜장면은 맛났어여
3,왕만두 정말 괜찮구요
4,가격이 오르긴 햇지만 런치코스 정말 먹을만 했던거 같다
4,제주도고기답게 젓갈에찍어먹게 소스가나오는데 오호 역시 제주흑돼지는 젓갈소스에딱찍어먹어야 제맛이라며 키키키
5,서비스로 나오는 찬들도 괜찮구요 분위기도 굿
4,식전빵 느무느무마시써  시나몬이들어간빵에 연유를 푹하고 찍어서 먹음 달달 최고
5,오늘 정말 맛있는 집을 찾았는데요 오랜 만에 식구들과 먹어보는 고기맛이 아주 죽임다
3,오마카세 코스가 정말 괜찮은 거 같아요
5,너무 만족스럽네요
4,흑돼지는 왜이렇게 비싼거냐며  삼겹살만큼만 했음 허구언날 먹을텐데 헝헝헝
5,직원분들 다들 친절하시고 고기랑같이 나오는 껍데기 너무좋다 냄새도안나고 
3,익기는하나 라는생각이들정도의 고기두께  그두께가주는 씹는즐거움 으음
3,파스타 훌륭했다
3,괜찮은 한정식집 가격대비 구성도 알차고요 맛도 괜찮은편임   양이 엄청 많거나 하진않고 딱 적당한편이에요
4,서빙해주시는 아주머니들 정말 친절하시고 고기도 맛있어요
5,짱짱 진짜 제주오겹살맛있고 멜젓이 찍어먹으면 짱이다
3,진짜 좋았었어요
5,된장찌개에 차돌도 알차고 기본찬들도 푸짐히 주시고 인심 짱
5,반찬가짓수도 푸짐한데 맛있는 반찬 바로바로 리필해주시니 아주 굿굿구우웃
5,둘이가서  다 먹고 왔어여하하 후식까지 싹비움
5,판교 카페거리 초창기때부터 있던 집이라 그런지 맛이 확실히 다른 느낌
5,가게앞에 커피한잔하면서 쉴수있는 공간도있는게 맘에드네요 호홍 
5,뉴욕스트립 비싼만큼 맛있는건가 드라이에이징한 고기처음맛보는데 와 그냥 맛있음 
4,파스타 맛집으로 추천할만했어요
3,식사자리와 디저트먹는자리가 다르더라구요 의자가 폭신해서 잠들뻔했을정도 디저트이쁘게세팅해서나와서 맘에쏘옥
3,직원분이 추천해주신 샐러드피자 샐러드따로 피자따로나와서 싸먹는 피자 샐러드의 고기가 너무맛나서 자꾸집어먹으니 나중에 야채뿌니없었다는 하압 
4,매장은 전체적으로 분위기가 어둑어둑 스테이크집이라 기본이상은해서 괜춘괜춘 힛
4,숯불에 고기 구워먹으니 향도 좋고  서비스로 나오는 육회 엄청 맛납니다 진짜
5,서비스가 좋아서 기분좋게 먹었어요
5,음식맛은 중간에서 약간 이상으로 맛없다고 생각되는것은 없었네요
5,바이어 모시고 갔는데 전체적으로 만족스럽습니다
4,주문마감 시간을 모르고 시에 갔다가 못먹고왔어요 
4,면발이 완전 쫄깃해영 건더기많은것도 짱이구여
5,인테리어 소품 아기자기한게 많더라구요 여자분들이 좋아할만한 식당
3,고기자체가 맛있으니 겨자소스에찍어도맛있고 깻잎이랑먹어도맛있고 어떤걸 곁들여도 맛이끝장남 
5,세트메뉴 시켜서 조금 더 저렴한 가격에 잘 먹었어요 이 집 크림파스타 느끼하지 않고 고소하니 괜찮아용
4,정갈하고 깔끔한 상차림으로 반찬하나하나모두 정성이 담기면서 맛있어요
3,어린이들의 입장제한나이가있어 시끄럽지않아 분위기있게 식사가 가능해서 좋은거같아용
3,외곽쪽이라 대중교통으론 가기힘들고 자가용이 있어야 가서먹기가 편해여
5,떡갈비의 본가라 그런지 정말 맛있더군요
3,좋은 것 같아요
4,오리가 젤맛있는데 고건리필이안되고 주문을해야한대서 아쉽아쉽 
5,실내도 넓어서 탁트인공간에서 밥먹어 더 좋구요 무엇보다 반찬들이 다 깔끔하니 맛 괜찮아요
5,욕심내서 많이 시켰더니 꽤 많이 남았더라구요 직원분께서 친절히 포장해주셔서 잘 가지고왔습니당
